file_path,file_name,directory,file_size_bytes,format,duration_seconds,sample_rate,channels,bit_depth,bitrate_kbps,file_hash,ai_description,ai_tags,ai_category,processed_at
sound/hgrunt/silence!.wav,silence!.wav,hgrunt,8218,wav,0.734,11025,1,8,,81a062b9327d6aed,Human Grunt (Hgrunt) saying 'Silence!' to the player or another character.,human grunt|hgrunt|speech|silence|command,speech,2026-01-07T18:37:22.473643+00:00
sound/hgrunt/silence.wav,silence.wav,hgrunt,10418,wav,0.933,11025,1,8,,5cf3b47c79a0064b,"Sound of silence, likely used as a placeholder or a failed recording in the Hgrunt (Human Grunt) dialogue set.",silence|hgrunt|placeholder|error,other,2026-01-07T18:37:26.128649+00:00
sound/hgrunt/sir!.wav,sir!.wav,hgrunt,6122,wav,0.544,11025,1,8,,71fa66c6aa7580ab,"A human grunt (Hgrunt) saying ""Sir!"". Likely used to acknowledge orders or indicate understanding.",human grunt|hgrunt|soldier|acknowledgement|sir|voice,speech,2026-01-07T18:37:30.910374+00:00
sound/hgrunt/sir.wav,sir.wav,hgrunt,7550,wav,0.673,11025,1,8,,c44bb90a1894b918,A male voice saying 'Sir!' typical of a military subordinate responding to an order. The directory suggests it's from a human grunt.,male|human|grunt|soldier|affirmative|acknowledgement|sir,speech,2026-01-07T18:37:35.015547+00:00
sound/hgrunt/six!.wav,six!.wav,hgrunt,8590,wav,0.767,11025,1,8,,f28e8c91d9f31d75,Human Grunt saying 'Secure!',human grunt|secure|soldier|voice|grunt,speech,2026-01-07T18:37:38.780110+00:00
sound/hgrunt/six.wav,six.wav,hgrunt,10460,wav,0.937,11025,1,8,,602067c35b1cb757,Human Grunt saying 'Six'. Likely a combat callout related to positions or numbers.,human grunt|grunt|speech|combat|six|callout,speech,2026-01-07T18:37:42.542718+00:00
sound/hgrunt/sixtymeters.wav,sixtymeters.wav,hgrunt,14742,wav,1.326,11025,1,8,,49d59dffd69a00aa,"A synthesized, distorted voice says ""Sixty degrees.""",speech|synthesized|voice|numerical,speech,2026-01-07T15:45:02.389000+00:00
sound/hgrunt/some!.wav,some!.wav,hgrunt,8822,wav,0.789,11025,1,8,,c239c01e22a1ef9b,"A short, intense, almost shouted sound, likely an acknowledgment or battle cry from a Human Grunt.",grunt|human grunt|battle cry|shout|acknowledgment,speech,2026-01-07T18:37:45.821508+00:00
sound/hgrunt/some.wav,some.wav,hgrunt,8028,wav,0.716,11025,1,8,,d8b853c836a047a8,A scientist makes a statement expressing disbelief or surprise.,speech|scientist|male voice|exclamation,speech,2026-01-07T15:45:08.911306+00:00
sound/hgrunt/something!.wav,something!.wav,hgrunt,9778,wav,0.875,11025,1,8,,d5cdef32dc0261ee,"A distorted, urgent, and somewhat panicked voice speaks a warning. It sounds like a scientist or security personnel.",speech|male voice|scientist|urgent|distorted,speech,2026-01-07T15:45:12.044954+00:00
sound/hgrunt/something.wav,something.wav,hgrunt,9098,wav,0.814,11025,1,8,,05ab325289412e84,A distorted and robotic-sounding human voice speaking a garbled message.,speech|robotic|distorted|male voice|unintelligible,speech,2026-01-07T15:45:14.933254+00:00
sound/hgrunt/south!.wav,south!.wav,hgrunt,8286,wav,0.74,11025,1,8,,1998dc860844bf4c,"A Human Grunt saying ""South!"", likely indicating the direction south to another grunt.",human grunt|grunt|speech|direction|south,speech,2026-01-07T18:37:49.198330+00:00
sound/hgrunt/south.wav,south.wav,hgrunt,8456,wav,0.755,11025,1,8,,089278c79aa90b4c,"Human grunt radio chatter, likely reporting to a southern location or unit. Could also be a callsign or designation.",human grunt|radio|communication|south|hgrunt,speech,2026-01-07T18:37:53.060415+00:00
sound/hgrunt/squad!.wav,squad!.wav,hgrunt,10254,wav,0.918,11025,1,8,,9334be55204ef751,A voice clip of a human grunt saying 'Squad!' likely to call his squadmates to attention or indicate a command is about to be given.,human grunt|squad|voice|command|hgrunt,speech,2026-01-07T18:37:56.988351+00:00
sound/hgrunt/squad.wav,squad.wav,hgrunt,11112,wav,0.996,11025,1,8,,7cf304c83140fef7,"A distorted voice line, likely from a human grunt, indicating the presence of a squad.",squad|grunt|human|voice|distorted,speech,2026-01-07T18:38:01.015187+00:00
sound/hgrunt/stay!.wav,stay!.wav,hgrunt,9054,wav,0.81,11025,1,8,,663d6af1ae5af0e9,A human grunt shouting 'Stay!' indicating a command to hold position or stop moving.,human grunt|hgrunt|soldier|stay|command|voice,speech,2026-01-07T18:38:04.364765+00:00
sound/hgrunt/stay.wav,stay.wav,hgrunt,9918,wav,0.888,11025,1,8,,506352c258385d95,"A voice line from a Human Grunt saying ""Stay"".",grunt|human|soldier|stay|command,speech,2026-01-07T18:38:08.440304+00:00
sound/hgrunt/suppressing!.wav,suppressing!.wav,hgrunt,12096,wav,1.086,11025,1,8,,a428419d8eb33f6d,A line of dialogue spoken by a human grunt soldier; likely indicating that they are suppressing an enemy position with gunfire.,human grunt|soldier|speech|suppressing|combat,speech,2026-01-07T18:38:12.342553+00:00
sound/hgrunt/sweep!.wav,sweep!.wav,hgrunt,8410,wav,0.751,11025,1,8,,9512fcda050828f3,"A human Grunt saying ""Sweep!"", likely indicating they are clearing or searching an area.",human grunt|grunt|voice|sweep|search|clear,speech,2026-01-07T18:38:16.746808+00:00
sound/hgrunt/sweep.wav,sweep.wav,hgrunt,8650,wav,0.773,11025,1,8,,c1a5f629d3ff3b7e,"Sound of a Headcrab sweeping the floor with its claws, likely in a hunting or aggressive context.",headcrab|sweep|claw|alien|movement,creature,2026-01-07T18:38:20.758360+00:00
sound/hgrunt/take!.wav,take!.wav,hgrunt,7346,wav,0.655,11025,1,8,,858b939dd46dafde,"Human grunt saying ""Take!"", implying he is receiving something.",human grunt|take|soldier|voice,speech,2026-01-07T18:38:24.829590+00:00
sound/hgrunt/tango!.wav,tango!.wav,hgrunt,8616,wav,0.77,11025,1,8,,91d60855ce60e420,"A human grunt soldier exclaiming ""Tango!"", likely indicating they have spotted an enemy.",human grunt|soldier|tango|enemy spotted|combat,speech,2026-01-07T18:38:28.452350+00:00
sound/hgrunt/tango.wav,tango.wav,hgrunt,8298,wav,0.741,11025,1,8,,b44db3fdb39defa8,"Human Grunt saying the radio callout ""Tango"". Indicates the identification of an enemy target.",human grunt|voice|tango|enemy|callout,speech,2026-01-07T18:38:32.214858+00:00
sound/hgrunt/target!.wav,target!.wav,hgrunt,8426,wav,0.753,11025,1,8,,f4a2fd04a5253465,"A voice line of a human grunt saying ""Target!"" likely indicating that the player or another enemy has been identified as a target.",human grunt|grunt|target|enemy|alert|voice,speech,2026-01-07T18:38:36.085372+00:00
sound/hgrunt/target.wav,target.wav,hgrunt,6754,wav,0.601,11025,1,8,,eebd50c75585894c,"A generic, possibly placeholder ""target"" sound effect, possibly related to the Human Grunt's voice lines or target acquisition.",target|hgrunt|generic|sound effect,speech,2026-01-07T18:38:39.464002+00:00
sound/hgrunt/team!.wav,team!.wav,hgrunt,7696,wav,0.686,11025,1,8,,048f30e3a39da8b5,"A line of dialogue spoken by a human grunt, likely an order being shouted.",human grunt|soldier|dialogue|team|order,speech,2026-01-07T18:38:43.062653+00:00
sound/hgrunt/team.wav,team.wav,hgrunt,6972,wav,0.621,11025,1,8,,85cf036ab18e297b,"A phrase spoken by a human Grunt, likely indicating teamwork or coordination.",human grunt|grunt|team|voice|soldier|phrase,speech,2026-01-07T18:38:46.681225+00:00
sound/hgrunt/tenmeters.wav,tenmeters.wav,hgrunt,11440,wav,1.026,11025,1,8,,4b2948caf541228d,Human Grunt enemy saying 'Ten meters',human grunt|enemy|ten meters|distance callout|military,speech,2026-01-07T18:38:50.130485+00:00
sound/hgrunt/that!.wav,that!.wav,hgrunt,3888,wav,0.341,11025,1,8,,c61abdd9a4853fe4,"A Human Grunt saying ""That!""",human grunt|grunt|soldier|enemy|that,speech,2026-01-07T18:38:54.296652+00:00
sound/hgrunt/that.wav,that.wav,hgrunt,5632,wav,0.499,11025,1,8,,85cfb2d2ab2e1615,"Human Grunt saying ""That!""",human grunt|grunt|soldier|that|speech,speech,2026-01-07T18:38:58.071577+00:00
sound/hgrunt/the!.wav,the!.wav,hgrunt,4052,wav,0.356,11025,1,8,,0a3844adb01e3efb,"A sound of a human grunt shouting, likely an alert or combat vocalization.",human|grunt|hgrunt|shout|alert|combat,speech,2026-01-07T18:39:02.143301+00:00
sound/hgrunt/the.wav,the.wav,hgrunt,4486,wav,0.395,11025,1,8,,aa0d949b4f3601ac,"A human grunt saying ""The""",human grunt|grunt|speech|the,speech,2026-01-07T18:39:06.154627+00:00
sound/hgrunt/there!.wav,there!.wav,hgrunt,5736,wav,0.509,11025,1,8,,be7bb8b47acf1d93,"Human Grunt saying ""There!"" during combat.",human grunt|grunt|soldier|there|combat|enemy,speech,2026-01-07T18:39:11.223295+00:00
sound/hgrunt/there.wav,there.wav,hgrunt,7336,wav,0.654,11025,1,8,,c91d5a12834b8873,"A human Grunt saying ""There"". Likely used to indicate the location of an enemy or object.",human|grunt|soldier|there|enemy|location,speech,2026-01-07T18:39:14.892989+00:00
sound/hgrunt/these!.wav,these!.wav,hgrunt,5578,wav,0.494,11025,1,8,,790d43615848b240,"A Human Grunt saying ""These!"" which is a phrase often spoken when noticing an enemy or being alerted.",human grunt|grunt|enemy|alert|speech,speech,2026-01-07T18:39:18.537217+00:00
sound/hgrunt/these.wav,these.wav,hgrunt,7428,wav,0.662,11025,1,8,,06a4e704314fe99a,"A Human Grunt saying ""These.""",human grunt|grunt|soldier|dialogue|phrase,speech,2026-01-07T18:39:22.196916+00:00
sound/hgrunt/thirtymeters.wav,thirtymeters.wav,hgrunt,11590,wav,1.04,11025,1,8,,85465260e4d872fe,"A scientist says ""It's huge!"" with alarm in his voice, likely referring to a dangerous or significant event.",speech|scientist|male voice|alarmed|exclamation,speech,2026-01-07T15:46:35.104719+00:00
sound/hgrunt/this!.wav,this!.wav,hgrunt,4520,wav,0.398,11025,1,8,,83a191c84b44c4e6,"Human grunt saying ""This!""",human grunt|grunt|soldier|speech,speech,2026-01-07T18:39:26.226215+00:00
sound/hgrunt/this.wav,this.wav,hgrunt,5424,wav,0.48,11025,1,8,,9a9011750dddbe73,"A high-pitched, possibly strained, human vocalization, likely a scream or cry of alarm.",scream|vocalization|distress|human|alarm,speech,2026-01-07T15:46:41.861918+00:00
sound/hgrunt/those!.wav,those!.wav,hgrunt,6156,wav,0.547,11025,1,8,,b7359884cd650c44,"Human Grunt yelling ""Those!""",human grunt|hgrunt|grunt|voice|yelling|hostile,speech,2026-01-07T18:39:29.860821+00:00
sound/hgrunt/those.wav,those.wav,hgrunt,7550,wav,0.673,11025,1,8,,7418afaabc278302,"Human grunt (Hgrunt) saying ""Those...""",human grunt|hgrunt|voice|those|speech,speech,2026-01-07T18:39:33.671920+00:00
sound/hgrunt/three!.wav,three!.wav,hgrunt,7658,wav,0.683,11025,1,8,,191619e868e55d14,Human grunt saying 'Three!' likely during combat or squad coordination.,human grunt|hgrunt|speech|three|combat|squad,speech,2026-01-07T18:39:37.565867+00:00
sound/hgrunt/three.wav,three.wav,hgrunt,9370,wav,0.838,11025,1,8,,d3993d2a5d6ad374,"Human Grunt saying ""Three!"" likely during a countdown or numerical designation.",human grunt|grunt|soldier|three|numerical|countdown,speech,2026-01-07T18:39:41.281451+00:00
sound/hgrunt/tight!.wav,tight!.wav,hgrunt,5806,wav,0.515,11025,1,8,,e9faeabc8ca9e208,"A human grunt soldier saying ""Tight!"", likely indicating confirmation, agreement, or that something is secure.",human grunt|soldier|speech|confirmation|tight,speech,2026-01-07T18:39:45.400862+00:00
sound/hgrunt/tight.wav,tight.wav,hgrunt,5470,wav,0.485,11025,1,8,,e1fe5098963b13c6,A human grunt saying 'Tight!' This is likely a response to an order or a statement acknowledging a situation.,human grunt|grunt|tight|soldier|response|acknowledgment,speech,2026-01-07T18:39:49.398064+00:00
sound/hgrunt/twentymeters.wav,twentymeters.wav,hgrunt,12146,wav,1.09,11025,1,8,,78db7b72fdad44f0,"Human grunt saying ""Twenty meters!""",human grunt|soldier|enemy|dialogue|twenty meters|distance,speech,2026-01-07T18:39:52.931378+00:00
sound/hgrunt/two!.wav,two!.wav,hgrunt,6960,wav,0.62,11025,1,8,,5e94737c37472c86,"Human Grunt saying ""Two!""",human grunt|grunt|two|speech,speech,2026-01-07T18:39:56.993586+00:00
sound/hgrunt/two.wav,two.wav,hgrunt,6922,wav,0.616,11025,1,8,,42754d51c597e0f7,Human Grunt saying 'Two'. This is likely a part of a counting sequence or communication.,human grunt|hgrunt|speech|two|number,speech,2026-01-07T18:40:00.326038+00:00
sound/hgrunt/twohundredmeters.wav,twohundredmeters.wav,hgrunt,14974,wav,1.346,11025,1,8,,920f647bc52fa822,"A human grunt (Hgrunt) saying the line ""Two Hundred Meters.""",human grunt|hgrunt|two hundred meters|radio|distance,speech,2026-01-07T18:40:04.332456+00:00
sound/hgrunt/uhh.wav,uhh.wav,hgrunt,6248,wav,0.555,11025,1,8,,d3c67f1dff1d340d,"A generic, short, non-committal grunt noise, likely from a human grunt soldier.",grunt|human|soldier|pain|effort,speech,2026-01-07T18:40:08.170407+00:00
sound/hgrunt/under!.wav,under!.wav,hgrunt,7716,wav,0.688,11025,1,8,,5ee8925e31830ef3,"Human Grunt saying ""Under!"" likely indicating he is throwing a grenade.",human grunt|grunt|under|grenade|alert,speech,2026-01-07T18:40:11.948477+00:00
sound/hgrunt/up!.wav,up!.wav,hgrunt,5112,wav,0.452,11025,1,8,,f3e818109ad0bbe1,"A Human Grunt saying ""Up!"". It is a short voice line, likely used in combat or when following orders.",human grunt|grunt|voice|dialogue|up|hgrunt,speech,2026-01-07T18:40:15.249168+00:00
sound/hgrunt/up.wav,up.wav,hgrunt,4658,wav,0.411,11025,1,8,,968898e1e35e4959,"Sound of a weapon firing, specifically a pistol being fired.",gunshot|pistol|weapon|impact,weapon,2026-01-07T15:47:25.309447+00:00
sound/hgrunt/we!.wav,we!.wav,hgrunt,6008,wav,0.533,11025,1,8,,19956d546b4619a4,"Human Grunt saying ""We!""",human grunt|grunt|soldier|speech,speech,2026-01-07T18:40:18.911605+00:00
sound/hgrunt/we've!.wav,we've!.wav,hgrunt,6474,wav,0.576,11025,1,8,,04908d5f5edfc0d5,A voice line from a Human Grunt saying 'We've!' likely cut off from a longer phrase such as 'We've got him!',human grunt|grunt|voice|we've|enemy,speech,2026-01-07T18:40:22.825534+00:00
sound/hgrunt/we've.wav,we've.wav,hgrunt,7324,wav,0.653,11025,1,8,,ea55e27c2d2abb58,"A Human Grunt (Hgrunt) saying ""We've...""",human grunt|hgrunt|speech,speech,2026-01-07T18:40:26.991163+00:00
sound/hgrunt/we.wav,we.wav,hgrunt,7030,wav,0.626,11025,1,8,,351c107d7c92dbb3,Human grunt voice line 'We're hit!' indicating being damaged.,human grunt|voice|hit|damage|soldier,speech,2026-01-07T18:40:30.890447+00:00
sound/hgrunt/weapons!.wav,weapons!.wav,hgrunt,8644,wav,0.772,11025,1,8,,281f70497224298f,"A soldier shouts a battle cry or acknowledgement, likely upon seeing an enemy or preparing to attack.",grunt|soldier|weapons|battle cry|attack,speech,2026-01-07T18:40:34.988349+00:00
sound/hgrunt/weapons.wav,weapons.wav,hgrunt,10406,wav,0.932,11025,1,8,,53834aced04173b6,"The sound of a Combine soldier speaking a phrase, potentially a warning or alert.",speech|combine|soldier|radio|vocal,speech,2026-01-07T15:47:42.948216+00:00
sound/hgrunt/weird!.wav,weird!.wav,hgrunt,9050,wav,0.809,11025,1,8,,e43bf7e664072f9e,"Human grunt (Hgrunt) making a strange, garbled, and strained vocalization, possibly under duress or in pain.",human grunt|hgrunt|vocalization|pain|strange|garbled,speech,2026-01-07T18:40:38.663193+00:00
sound/hgrunt/weird.wav,weird.wav,hgrunt,9356,wav,0.837,11025,1,8,,b4df37d4f4d44b20,"Human Grunt making a weird, strained, possibly injured vocalization or gasping sound.",human grunt|hgrunt|vocalization|pain|strained|gasp,speech,2026-01-07T18:40:42.851284+00:00
sound/hgrunt/west!.wav,west!.wav,hgrunt,8032,wav,0.717,11025,1,8,,3d7c51fd95a8ff8d,A Human Grunt saying 'West!' indicating direction. Likely used in combat to communicate enemy positions.,human grunt|direction|west|speech|grunt|soldier|enemy position,speech,2026-01-07T18:40:46.749847+00:00
sound/hgrunt/west.wav,west.wav,hgrunt,8116,wav,0.725,11025,1,8,,5872b613a3a25e0c,"Human grunt repeating the phrase ""West.""",human grunt|hgrunt|west|direction,speech,2026-01-07T18:40:50.015072+00:00
sound/hgrunt/will!.wav,will!.wav,hgrunt,6494,wav,0.577,11025,1,8,,56bef7e4a5e39dcd,"Human Grunt saying ""Will!"", likely in response to being attacked or noticing an enemy.",human grunt|grunt|will|speech,speech,2026-01-07T18:40:53.906840+00:00
sound/hgrunt/yeah!.wav,yeah!.wav,hgrunt,7650,wav,0.682,11025,1,8,,a1e2368a7d4e6d28,"A Human Grunt saying ""Yeah!"" in an affirmative or acknowledging tone.",hgrunt|grunt|soldier|affirmative|acknowledgment|vocalization,speech,2026-01-07T18:40:58.380582+00:00
sound/hgrunt/yeah.wav,yeah.wav,hgrunt,7116,wav,0.634,11025,1,8,,0505279e88c354b0,Human Grunt saying 'Yeah.' This is likely a response to an order or question.,human grunt|grunt|soldier|speech|affirmative|response,speech,2026-01-07T18:41:02.195074+00:00
sound/hgrunt/yes!.wav,yes!.wav,hgrunt,5844,wav,0.518,11025,1,8,,47efceb4b31d7c47,"A voice line from a Human Grunt saying ""Yes!"". This is likely an acknowledgement of an order or positive response to a situation.",human grunt|grunt|yes|acknowledgement|response|hl1,speech,2026-01-07T18:41:05.738680+00:00
sound/hgrunt/yes.wav,yes.wav,hgrunt,7304,wav,0.651,11025,1,8,,3cb4c826456ff861,"A voice line from a Human Grunt saying ""yes""",human grunt|grunt|yes|affirmative,speech,2026-01-07T18:41:10.420169+00:00
sound/hgrunt/yessir!.wav,yessir!.wav,hgrunt,11058,wav,0.991,11025,1,8,,4dbb85c00e5c0f54,A human grunt saying 'Yes sir!' in response to an order.,human grunt|hgrunt|yes sir|response|soldier,speech,2026-01-07T18:41:14.278503+00:00
sound/hgrunt/yessir.wav,yessir.wav,hgrunt,8904,wav,0.796,11025,1,8,,afafb83fa4cdc25a,"A Human Grunt saying ""Yes Sir!"" in response to an order.",human grunt|grunt|soldier|response|affirmative|yessir,speech,2026-01-07T18:41:18.303062+00:00
sound/hgrunt/you!.wav,you!.wav,hgrunt,6142,wav,0.545,11025,1,8,,16bb740b20351960,"A human grunt saying ""You!"". Likely a short, aggressive declaration.",human grunt|grunt|soldier|enemy|aggression|taunt,speech,2026-01-07T18:41:22.983895+00:00
sound/hgrunt/you.wav,you.wav,hgrunt,7126,wav,0.635,11025,1,8,,6bfb031b0d69b8ae,"A voice line from a Human Grunt saying ""You"".",grunt|human grunt|soldier|you|speech,speech,2026-01-07T18:41:27.060459+00:00
sound/hgrunt/your!.wav,your!.wav,hgrunt,6644,wav,0.591,11025,1,8,,53e5674d614c9461,"Human grunt saying ""Your!"" in an agitated or threatening tone. Likely used in combat or during an alert state.",human grunt|hgrunt|voice|threat|combat,speech,2026-01-07T18:41:31.191303+00:00
sound/hgrunt/your.wav,your.wav,hgrunt,7340,wav,0.654,11025,1,8,,214e3094b6a4f2d8,"A distorted, low-frequency growl or moan, potentially indicating pain or distress.",grunt|monster|vocalization|distorted,creature,2026-01-07T18:41:35.097076+00:00
sound/hgrunt/zero!.wav,zero!.wav,hgrunt,8904,wav,0.796,11025,1,8,,b743731ed7962ce1,"Human Grunt saying ""Zero!""",human grunt|grunt|speech|zero,speech,2026-01-07T18:41:38.486509+00:00
sound/hgrunt/zero.wav,zero.wav,hgrunt,11322,wav,1.015,11025,1,8,,ba09d2d45dacce93,"A scientist says ""Zero"".",speech|male voice|scientist|number,speech,2026-01-07T15:48:34.759688+00:00
sound/hgrunt/zone!.wav,zone!.wav,hgrunt,8398,wav,0.75,11025,1,8,,c495098548ec65d7,"A distorted, garbled voice line, likely from a human grunt (Hgrunt) in Half-Life, possibly indicating distress or an alarm.",hgrunt|grunt|voice|distorted|alarm|line,speech,2026-01-07T18:41:42.487205+00:00
sound/hgrunt/zone.wav,zone.wav,hgrunt,8964,wav,0.801,11025,1,8,,8c47657645ec310f,A short sound of the crowbar being swung.,melee weapon|swing|crowbar|impact|metal,weapon,2026-01-07T15:48:41.927074+00:00
sound/hgrunt/zulu!.wav,zulu!.wav,hgrunt,10710,wav,0.96,11025,1,8,,2b77bb91f80022e2,"A human grunt shouting the military phonetic alphabet code word 'Zulu!', which is the letter Z. Likely a battle cry or order confirmation.",human grunt|hgrunt|zulu|military|phonetic alphabet|order|battle cry,speech,2026-01-07T18:41:47.236178+00:00
sound/hgrunt/zulu.wav,zulu.wav,hgrunt,9782,wav,0.876,11025,1,8,,f7bcc61afb2a0322,A line of dialogue spoken by a human grunt. Likely an affirmation or acknowledgement.,human grunt|soldier|speech|affirmative|acknowledgement,speech,2026-01-07T18:41:51.169040+00:00
sound/holo/tr_ba_lightson.wav,tr_ba_lightson.wav,holo,20734,wav,1.876,11025,1,8,,4d6d083a59a1ec99,"A male character speaks, suggesting someone try something again after turning on the lights.",speech|male voice|encouragement|dialogue,speech,2026-01-07T15:48:50.746538+00:00
sound/holo/tr_ba_unuse.wav,tr_ba_unuse.wav,holo,11800,wav,1.066,11025,1,8,,b823d796ed5360c0,"A male voice says ""Okay, I'll wait here.""",speech|male voice|wait|dialogue,speech,2026-01-07T15:48:57.496172+00:00
sound/holo/tr_ba_use.wav,tr_ba_use.wav,holo,12850,wav,1.161,11025,1,8,,790f99a52d0d70fe,"A male character is speaking and says 'Sure, I'll follow you'.",speech|male voice|dialogue|friendly,speech,2026-01-07T15:49:01.167930+00:00
sound/holo/tr_holo_3jumps.wav,tr_holo_3jumps.wav,holo,138634,wav,12.57,11025,1,8,,62adf0be42b94d93,"A female voice gives instructions and encouragement, likely in a tutorial or puzzle section of a video game.",speech|female voice|instruction|tutorial|encouragement,speech,2026-01-07T15:49:04.461086+00:00
sound/holo/tr_holo_breakbox.wav,tr_holo_breakbox.wav,holo,104780,wav,9.5,11025,1,8,,9ef63f4b49beb746,"A female voice provides guidance to the player, suggesting using a crowbar to break obstacles.",speech|female voice|tutorial|crowbar|advice,speech,2026-01-07T15:49:07.851200+00:00
sound/holo/tr_holo_breath.wav,tr_holo_breath.wav,holo,120262,wav,10.904,11025,1,8,,63399e622ec71382,A female voice provides instructions related to swimming and a suit's heads-up display.,speech|female voice|instructions|hazmat suit|swimming,speech,2026-01-07T15:49:10.993670+00:00
sound/holo/tr_holo_button.wav,tr_holo_button.wav,holo,60938,wav,5.523,11025,1,8,,86f794ad3447695c,"A female voice is explaining the controls or interface, possibly for a tutorial.",speech|female voice|tutorial|instruction,speech,2026-01-07T15:49:14.424784+00:00
sound/holo/tr_holo_charger.wav,tr_holo_charger.wav,holo,191938,wav,17.405,11025,1,8,,02f6164cfc0d8f35,A female voice providing instructions on how to use the hazardous environment suit charging unit.,speech|female voice|tutorial|instructions|hazard suit,speech,2026-01-07T15:49:17.611719+00:00
sound/holo/tr_holo_commencing.wav,tr_holo_commencing.wav,holo,56454,wav,5.116,11025,1,8,,dd443956e760064e,"A female voice counting down from five to one, likely initiating a sequence.",speech|female voice|countdown|sequence,speech,2026-01-07T15:49:21.158119+00:00
sound/holo/tr_holo_congrats.wav,tr_holo_congrats.wav,holo,64600,wav,5.855,11025,1,8,,52c54934f0ad2659,A female voice announces the completion of the Black Mesa target range and directs the player to the next area.,speech|female voice|announcement|Black Mesa|instruction,speech,2026-01-07T15:49:24.610415+00:00
sound/holo/tr_holo_done.wav,tr_holo_done.wav,holo,100170,wav,9.081,11025,1,8,,5ad374612f30ac3b,A female voice congratulates the listener on completing a hazard course and certifying them for the HEV Mark IV protective system.,speech|female voice|announcement|HEV suit|certification,speech,2026-01-07T15:49:27.536903+00:00
sound/holo/tr_holo_drown.wav,tr_holo_drown.wav,holo,167204,wav,15.162,11025,1,8,,bacefcf8ffbcb430,A female voice explains the function of the HEV suit and the importance of monitoring oxygen levels while swimming.,speech|female voice|HEV suit|tutorial|oxygen,speech,2026-01-07T15:49:30.888929+00:00
sound/holo/tr_holo_duck.wav,tr_holo_duck.wav,holo,107032,wav,9.704,11025,1,8,,2d68f83187ffb17a,"A female voice provides instructions for navigating obstacles, mentioning crouching and stealth mode.",speech|female voice|instruction|stealth|suit,speech,2026-01-07T15:49:33.688049+00:00
sound/holo/tr_holo_fallshort.wav,tr_holo_fallshort.wav,holo,39026,wav,3.536,11025,1,8,,738e8ce482a76914,"A female scientist is speaking, providing advice about jumping.",speech|female voice|scientist|advice|jumping,speech,2026-01-07T15:49:36.657895+00:00
sound/holo/tr_holo_fantastic.wav,tr_holo_fantastic.wav,holo,11260,wav,1.017,11025,1,8,,82b8556945cc8cad,"A short, enthusiastic exclamation of ""Fantastic!"".",speech|enthusiastic|male voice|exclamation,speech,2026-01-07T15:49:39.377406+00:00
sound/holo/tr_holo_flashlight.wav,tr_holo_flashlight.wav,holo,29980,wav,2.715,11025,1,8,,af06f0a898eab7e6,A female voice instructs the player to activate their suit flashlight.,speech|female voice|instruction|hazard course,speech,2026-01-07T15:49:42.552425+00:00
sound/holo/tr_holo_greatwork.wav,tr_holo_greatwork.wav,holo,47692,wav,4.322,11025,1,8,,018d54e92ee00954,"A female voice providing instructions, likely a tutorial element in a video game. She is praising progress and introducing a new jumping style.",speech|female voice|tutorial|instruction|positive,speech,2026-01-07T15:49:45.615422+00:00
sound/holo/tr_holo_grenade.wav,tr_holo_grenade.wav,holo,78270,wav,7.095,11025,1,8,,3c6028d808a1e808,A female voice explaining how to use the grenade launcher in the game.,speech|female voice|tutorial|grenade launcher,speech,2026-01-07T15:49:48.555340+00:00
sound/holo/tr_holo_hitall.wav,tr_holo_hitall.wav,holo,149922,wav,13.594,11025,1,8,,2a04689d3db2fe3a,"A female voice provides instructions, likely for a training exercise in a game.",speech|female voice|instructions|tutorial|advice,speech,2026-01-07T15:49:52.074932+00:00
sound/holo/tr_holo_injury.wav,tr_holo_injury.wav,holo,20766,wav,1.879,11025,1,8,,561b0b6285585de4,A female voice is instructing someone to advance to the next area.,speech|female voice|instruction|announcement,speech,2026-01-07T15:49:55.052058+00:00
sound/holo/tr_holo_intro.wav,tr_holo_intro.wav,holo,155614,wav,14.11,11025,1,8,,25021707192fe068,"A holographic assistant introduces the Black Mesa Hazard Course, providing instructions on using the hazardous environment suit.",speech|female voice|holographic|tutorial|Black Mesa,speech,2026-01-07T15:49:58.183968+00:00
sound/holo/tr_holo_jduck.wav,tr_holo_jduck.wav,holo,120896,wav,10.961,11025,1,8,,7bd1525a23e4e3b9,"A female voice provides instructions on how to jump, duck, and combine skills in a training exercise.",speech|female voice|instruction|training|tutorial,speech,2026-01-07T15:50:01.035709+00:00
sound/holo/tr_holo_jump.wav,tr_holo_jump.wav,holo,167952,wav,15.23,11025,1,8,,4a13c46ff2dfd949,A female voice instructs the player on how to perform basic jumping over pipes.,speech|female voice|tutorial|hazard course|jumping,speech,2026-01-07T15:50:04.474050+00:00
sound/holo/tr_holo_jumpdown.wav,tr_holo_jumpdown.wav,holo,138798,wav,12.585,11025,1,8,,971a2fed3e9bf3b5,"A female voice is giving instructions or guidance, possibly in a tutorial or training scenario.",speech|female voice|instruction|tutorial,speech,2026-01-07T15:50:08.047448+00:00
sound/holo/tr_holo_jumpgap.wav,tr_holo_jumpgap.wav,holo,83504,wav,7.57,11025,1,8,,012d90a90f4bb1c1,A female voice gives advice on how to proceed in the game by jumping across a gap.,speech|female voice|tutorial|advice|jumping,speech,2026-01-07T15:50:11.900251+00:00
